#{"t_start": 1630829532.2864673, "env_id": null}
r,l,t
-0.11964359,2620,76510.146635
3.9932191,2493,76583.796396
0.13473164,2383,76654.347935
1.0506164,2397,76725.431167
-1.830868,2447,76798.037527
1.4576292,2149,76861.515123
-0.49016783,2213,76927.074526
2.1877217,2230,76993.315536
4.24078,2282,77060.96474
5.574229,2426,77133.266275
3.0720508,2447,77206.217438
1.1456524,2092,77268.534699
1.9678125,2145,77333.081681
0.24034525,2200,77398.89594
6.1377006,2256,77466.545141
1.5261395,2279,77534.657079
0.43810412,2117,77597.902807
1.718717,1942,77655.827588
-0.20487906,1950,77713.928267
-1.5644984,1988,77773.258243
1.658871,2012,77833.354778
-0.6969311,2063,77895.021413
1.6763651,1952,77953.439908
-0.15258394,1963,78011.929364
4.656856,2077,78073.807877
0.33161008,1976,78132.974946
0.38107646,2051,78194.339756
1.7768643,1973,78253.677724
1.8154033,2136,78317.864915
6.2661858,2018,78378.32024
4.1279197,2090,78440.912344
-1.4154125,1809,78495.364116
-0.12675564,1859,78551.332019
0.23208885,2072,78613.553335
7.602748,2204,78679.798343
1.3888171,2036,78740.862324
1.7317518,2084,78804.587777
2.3600326,1965,78863.639912
4.603528,1881,78920.133514
0.08011835,1825,78975.716636
2.9141803,1885,79061.996365
0.023591988,1752,79135.627619
4.338476,1845,79210.416242
2.2587302,1870,79292.934921
4.8651485,1901,79377.352355
0.82297224,1811,79456.70052
0.7556186,1730,79532.522455
1.3452686,1767,79609.690572
0.63735586,1652,79682.342878
2.2102554,1658,79753.449306
2.8725536,1675,79824.866588
0.39530456,1715,79897.818413
2.6260562,1767,79972.20688
0.7595478,1732,80047.524724
3.0989327,1674,80121.41073
1.2974296,1669,80194.187163
-1.2640901,1688,80268.775207
-1.1619387,1659,80343.983054
0.86161053,1680,80417.520117
2.477691,1662,80489.065201
1.2130822,1625,80559.229422
-0.8675429,1653,80631.149698
0.7704005,1636,80703.461676
-0.80647075,1700,80777.769864
2.6526413,1637,80846.422468
3.2770257,1722,80920.375391
1.0282024,1638,80988.808598
2.5329494,1668,81048.833909
-0.9815689,1709,81108.743553
5.307984,1689,81167.821669
1.4420843,1777,81230.517715
-1.4737872,1750,81291.69463
-0.14505452,1676,81350.797733
0.86985713,1802,81414.270331
-1.7028202,1713,81475.138426
1.921739,1734,81536.113455
-0.5701911,1724,81597.322353
-2.2213552,1711,81657.178027
-0.99087554,1769,81719.288407
-0.63191515,1819,81783.349666
0.9752858,1893,81849.596673
-1.2844378,1866,81908.273024
0.9767525,2012,81968.945227
3.0790353,2033,82030.042188
1.1874105,2105,82093.30191
2.4783528,1995,82153.262523
1.0053793,2140,82217.661589
0.63548326,2144,82282.007688
4.0661907,2130,82346.192877
1.596052,2103,82410.224155
-0.27080423,2074,82472.547413
1.2534683,1969,82531.89138
0.47082874,2045,82593.605987
1.1384919,2048,82655.175678
4.1171317,2040,82716.611444
3.3201962,2085,82779.533358
0.51387393,2095,82842.069495
2.806621,2070,82903.930017
4.2717943,2102,82966.948877
0.093598954,2090,83029.571964
3.799908,1996,83089.457618
2.455292,2118,83152.868251
0.6984999,2000,83212.708934
0.67646563,1984,83272.396705
1.0432805,1967,83331.134018
1.9416084,1950,83389.918304
-0.8862254,1992,83449.588083
1.9124647,2065,83511.484587
-0.96860325,2041,83572.56156
-0.439065,2021,83632.984905
1.7150233,2004,83692.951516
-1.3000983,1939,83751.034205
-1.5545868,2004,83811.302642
3.8947892,2006,83871.547091
0.38262165,2047,83933.003847
1.9416057,2118,83996.079673
1.660876,2137,84060.13096
0.9939909,2107,84123.571556
0.5536087,2125,84189.314855
-0.3608666,2058,84251.130403
2.4217782,2087,84314.049318
1.51514,2054,84375.446106
0.6759933,2049,84437.04878
1.273398,2097,84499.979687
2.0518172,2041,84562.140039
1.3787874,2066,84625.378772
1.0137849,2073,84687.73601
0.76373124,2145,84752.00615
0.26662222,2083,84814.104539
-0.028118752,2099,84876.936504
-0.22269523,2116,84940.277178
-0.009009489,2058,85001.82788
1.0547006,2105,85065.231518
1.0436723,2135,85129.226816
-1.1832689,2174,85194.525367
-0.30590695,2150,85258.978404
1.5876185,2172,85324.007111
2.129982,2149,85388.302238
-0.12147576,2262,85456.064375
0.1680629,2119,85519.813815
-0.7579529,2221,85586.356654
0.18985365,2227,85653.693038
-0.6629082,2225,85720.322825
-1.1943744,2213,85788.116944
0.59763664,2138,85852.289143
-0.15165818,2217,85919.227753
0.0043678777,2223,85986.110397
